candidate_id,trait_name,accepted_species,normalized_value,source_url,source_excerpt,accepted_correct,cultivar_status,reviewer,reviewed_at_utc,audit_reason,audit_hash
bsdb-symmetry:8d7caaf858a6ef717454b537,floral_symmetry,Calceolaria tripartita,zygomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Calceolaria tripartita; tnrs_status=Accepted; tnrs_family=Calceolariaceae; FlrSymCheck=bilateral; trait.source=GBIF,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,d1badfdc9cbf803a9e24a8b125344cbe551d4af663a861b56e75551bd7eea849
bsdb-symmetry:8130c54ac404c5661506d8f8,floral_symmetry,Nicotiana obtusifolia,zygomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,"tnrs_Sciname=Nicotiana obtusifolia; tnrs_status=Accepted; tnrs_family=Solanaceae; FlrSymCheck=slightly zygomorphic; trait.source=Wikipedia or unknown source, checked against TRY",true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,3b1e32382d5c68e2539f3833393b1663e1d7d430eb9963bc9b963f8bb0a65cc4
bsdb-symmetry:c99d18167ca5be7def518be0,floral_symmetry,Chamaecrista calycioides,zygomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Chamaecrista calycioides; tnrs_status=Accepted; tnrs_family=Fabaceae; FlrSymCheck=bilateral; trait.source=almeida2015,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,ed71340a49a4182951e9fa8f00a38406c098b25b2993307caeb406a7352e68fa
bsdb-symmetry:418663b78c74b24fb227d238,floral_symmetry,Nicotiana tomentosiformis,zygomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,"tnrs_Sciname=Nicotiana tomentosiformis; tnrs_status=Accepted; tnrs_family=Solanaceae; FlrSymCheck=bilateral; trait.source=Wikipedia or unknown source, checked against TRY",true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,65a979c9ca0b98fac0417b87e0a300579d5e2cf1e3d82f9bf1f61f98fb625996
bsdb-symmetry:e39fb2c0c418ea204297c4b8,floral_symmetry,Stigmaphyllon paralias,zygomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Stigmaphyllon paralias; tnrs_status=Accepted; tnrs_family=Malpighiaceae; FlrSymCheck=slightly zygomorphic; trait.source=GBIF,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,cc37908b3c9dba581fc577deb080f23a3c66657fa700c4cd44f7ff941dee8974
bsdb-symmetry:52679745bb490769da2f77b3,floral_symmetry,Conospermum taxifolium,zygomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Conospermum taxifolium; tnrs_status=Accepted; tnrs_family=Proteaceae; FlrSymCheck=bilateral; trait.source=GBIF,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,63c0ce5abeef0fe02cf2aa7fd1e411c8c903e3a17d27f8c1afc88f17557d86a9
bsdb-symmetry:20c29c6652bf326af7d56dc1,floral_symmetry,Calceolaria crenatiflora,zygomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Calceolaria crenatiflora; tnrs_status=Accepted; tnrs_family=Calceolariaceae; FlrSymCheck=bilateral; trait.source=TRY|wcvp|BIEN,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,4c3489037956012a281741fe1e50f9756145f49d82f51af67112954a005b8621
bsdb-symmetry:4ed6d08da9968dae7407c6fa,floral_symmetry,Gliricidia sepium,zygomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Gliricidia sepium; tnrs_status=Accepted; tnrs_family=Fabaceae; FlrSymCheck=bilateral; trait.source=http://tropical.theferns.info/viewtropical.php?id=Gliricidia+sepium,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,d9fd624f461a4d21db674e7c352092375eb68d900bec76b425bceeb911c4d880
bsdb-symmetry:64dda242668d7d40f1b799af,floral_symmetry,Nuttallanthus texanus,zygomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Nuttallanthus texanus; tnrs_status=Accepted; tnrs_family=Plantaginaceae; FlrSymCheck=bilateral; trait.source=GBIF,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,3eeea920ab7f39cf1c112f142888844d6db082ba7f4e89c678a902780f75e219
bsdb-symmetry:0baf6bd8c7e1bd883061bfe6,floral_symmetry,Canavalia rosea,zygomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Canavalia rosea; tnrs_status=Accepted; tnrs_family=Fabaceae; FlrSymCheck=bilateral; trait.source=gross1993,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,c291ba4d299eef14cd7a2418725f0c70032a0776a01d1308feef2ecdeb0bd6e4
bsdb-symmetry:a6cf7672dcaa4bebb12052a6,floral_symmetry,Senna didymobotrya,zygomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Senna didymobotrya; tnrs_status=Accepted; tnrs_family=Fabaceae; FlrSymCheck=slightly zygomorphic; trait.source=http://tropical.theferns.info/viewtropical.php?id=Senna+didymobotrya,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,51f1d54efa7f9c816acf4bebda95451b2382636a13f786c54824b8dd44a62384
bsdb-symmetry:d2463092deec8495e1ea30fd,floral_symmetry,Brunfelsia densifolia,zygomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Brunfelsia densifolia; tnrs_status=Accepted; tnrs_family=Solanaceae; FlrSymCheck=bilateral; trait.source=https://www.sciencedirect.com/science/article/pii/S1055790312000796?casa_token=AofuVGOenpoAAAAA:ymOdxeTtAFZejyLzydPojXItM6IdbKyYhQIImFlpsTH8TAKSaCENr2t_hxpLVgPtNKNVSINR#b0185,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,5b235fd1556a894f82df815b2b9ef989d3afa90b3c2c9e27af067f5ba8f197b8
bsdb-symmetry:0b92e6b537ff3ef70067497c,floral_symmetry,Lobelia cardinalis,zygomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,"tnrs_Sciname=Lobelia cardinalis; tnrs_status=Accepted; tnrs_family=Campanulaceae; FlrSymCheck=bilateral; trait.source=GBIF, KEW",true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,289c2c50ce6cbf8f6b715e3ed0ba10a0150f725d9d20462684ccae8f4545e7a1
bsdb-symmetry:0435c8a63754c295ffcf0445,floral_symmetry,Nicotiana occidentalis,zygomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Nicotiana occidentalis; tnrs_status=Accepted; tnrs_family=Solanaceae; FlrSymCheck=slightly zygomorphic; trait.source=TRY|wcvp|BIEN,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,6831ac47add1fbdf711d51aae10a3d69e836e946e01bc9da3729772984f7d504
bsdb-symmetry:bea92e81fa26bef187042c21,floral_symmetry,Amphirrhox longifolia,zygomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Amphirrhox longifolia; tnrs_status=Accepted; tnrs_family=Violaceae; FlrSymCheck=slightly zygomorphic; trait.source=GBIF,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,2a05a46721c1f74da7ab0a18013f74b48f93298dbf02bfb20351cfcb2c967a62
bsdb-symmetry:6fea8a7e1d6b0d42d6ab2086,floral_symmetry,Seemannia sylvatica,zygomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Seemannia sylvatica; tnrs_status=Accepted; tnrs_family=Gesneriaceae; FlrSymCheck=bilateral; trait.source=KEW,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,3ee2c92c6bd26cb74c926d3b7b63be27bcd8ed609a0f8b018c9a1a7465f650d4
bsdb-symmetry:3154f057836c98fb25f16139,floral_symmetry,Nicotiana paniculata,zygomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,"tnrs_Sciname=Nicotiana paniculata; tnrs_status=Accepted; tnrs_family=Solanaceae; FlrSymCheck=bilateral; trait.source=Wikipedia or unknown source, checked against TRY",true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,2c329f4d2bfeff36890f8125e3c30af519f63580805ad5de323120d548531492
bsdb-symmetry:cb1536a7431cfefb89d8ee83,floral_symmetry,Hymenaea courbaril,zygomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Hymenaea courbaril; tnrs_status=Accepted; tnrs_family=Fabaceae; FlrSymCheck=bilateral; trait.source=http://tropical.theferns.info/viewtropical.php?id=Hymenaea+courbaril,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,96d92454edfeaf737896e2cf50a605dc81e4003a1996e3a1b180ccac0c046ab2
bsdb-symmetry:a92462009356212a9691920a,floral_symmetry,Malpighia glabra,zygomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Malpighia glabra; tnrs_status=Accepted; tnrs_family=Malpighiaceae; FlrSymCheck=slightly zygomorphic; trait.source=GBIF,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,2254e7dab7103fb6d5b846322965ee715b0c1808e32eaae668040c89c0f3673d
bsdb-symmetry:3806f789b729a8d7cdc5d0ed,floral_symmetry,Earina aestivalis,zygomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Earina aestivalis; tnrs_status=Accepted; tnrs_family=Orchidaceae; FlrSymCheck=bilateral; trait.source=https://eol.org/pages/11373135|https://www.nzpcn.org.nz/flora/species/earina-aestivalis/,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,894f7baef66e3ef0a8296b536d490219f58d0436370c9a13bf362a5d85531c45
bsdb-symmetry:c844e8367ea3074f2158a4da,floral_symmetry,Nicotiana fragrans,zygomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,"tnrs_Sciname=Nicotiana fragrans; tnrs_status=Accepted; tnrs_family=Solanaceae; FlrSymCheck=slightly zygomorphic; trait.source=Muelleria_28(1),_p74-84,_Marks,_Nicotiana(1).pdf",true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,6decfc3ab0d25d8e86320124840a0d7d50be1fae697b2b7048e3261ae091e244
bsdb-symmetry:7c6fcd209a85942f87ed622b,floral_symmetry,Cattleya mossiae,zygomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Cattleya mossiae; tnrs_status=Accepted; tnrs_family=Orchidaceae; FlrSymCheck=bilateral; trait.source=cortez2010,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,db14ef7a239a4b9ead56df4b0aaa6a34dd6640cae1a466b93506e882e729b98e
