candidate_id,accepted_species,trait_name,normalized_value,source_url,page_title,exact_supporting_quote,content_fingerprint,accepted_correct,cultivar_status,reviewer,reviewed_at_utc,audit_reason,supporting_quote,source_lineage
gobotany-completion:7fbb46557124e675e585713d,Aristolochia clematitis,cleistogamy,absent,https://gobotany.nativeplanttrust.org/species/aristolochia/clematitis/,Aristolochia clematitis (creeping birthwort): Go Botany,Cleistogamous flowers: there are no cleistogamous flowers on the plan,ecef45cee4176c88a16df6cab102950df30766699c016d5c1f3adee2a9e0d644,True,wild_or_unspecified_species_record,Codex evidence audit,2026-08-11T02:29:33.8112372Z,"Exact sitemap species page; h1 and family match the 106,295-species master; the quoted named characteristic maps directly to the same trait; no snippet, cultivar-only statement, cross-trait proxy or inference.",,
gobotany-completion:3a87bd01fd110abdbfbc33da,Gilia achilleifolia,cleistogamy,absent,https://gobotany.nativeplanttrust.org/species/gilia/achilleifolia/,Gilia achilleifolia (blue gilia): Go Botany,Cleistogamous flowers: there are no cleistogamous flowers on the plan,05e60ad0dbfce240e9d0776964cd613f31c281dca8844a1bbe546f4c83f96906,True,wild_or_unspecified_species_record,Codex evidence audit,2026-08-11T02:29:33.8112372Z,"Exact sitemap species page; h1 and family match the 106,295-species master; the quoted named characteristic maps directly to the same trait; no snippet, cultivar-only statement, cross-trait proxy or inference.",,
gobotany-completion:67b0b4fa435624fe30d5431f,Anthyllis vulneraria,cleistogamy,absent,https://gobotany.nativeplanttrust.org/species/anthyllis/vulneraria/,Anthyllis vulneraria (common kidney-vetch): Go Botany,Cleistogamous flowers: there are no cleistogamous flowers on the plan,cc1c5a5642e498d8e7202c73bb13b3c789be1b1abd1aa789c227296b4e3f0366,True,wild_or_unspecified_species_record,Codex evidence audit,2026-08-11T02:29:33.8112372Z,"Exact sitemap species page; h1 and family match the 106,295-species master; the quoted named characteristic maps directly to the same trait; no snippet, cultivar-only statement, cross-trait proxy or inference.",,
gobotany-completion:0c51c761a4cb34fd09069bd4,Phlox divaricata,cleistogamy,absent,https://gobotany.nativeplanttrust.org/species/phlox/divaricata/,Phlox divaricata (wild blue phlox): Go Botany,Cleistogamous flowers: there are no cleistogamous flowers on the plan,10bd1429c4d30ecb32d189f3ff0a172d6f3eeb460a103225971d1ded18e14cdc,True,wild_or_unspecified_species_record,Codex evidence audit,2026-08-11T02:29:33.8112372Z,"Exact sitemap species page; h1 and family match the 106,295-species master; the quoted named characteristic maps directly to the same trait; no snippet, cultivar-only statement, cross-trait proxy or inference.",,
gobotany-completion:814cb571ee7e38aafd62f54f,Triodanis perfoliata,cleistogamy,facultative,https://gobotany.nativeplanttrust.org/species/triodanis/perfoliata/,Triodanis perfoliata (clasping-leaved Venus'-looking-glass): Go Botany,Cleistogamous flowers: the plant has some cleistogamous flower,f40e8a258155458221a482b2d60fcf31b18d768c61d0e86603e6c95a3caa119d,True,wild_or_unspecified_species_record,Codex evidence audit,2026-08-11T02:29:33.8112372Z,"Exact sitemap species page; h1 and family match the 106,295-species master; the quoted named characteristic maps directly to the same trait; no snippet, cultivar-only statement, cross-trait proxy or inference.",,
gobotany-completion:717d11ef34cd352af134c603,Menyanthes trifoliata,cleistogamy,absent,https://gobotany.nativeplanttrust.org/species/menyanthes/trifoliata/,"Menyanthes trifoliata (bog bean, buck-bean): Go Botany",Cleistogamous flowers: there are no cleistogamous flowers on the plan,8de0a47ea764d1cd8e6e3692d9819d3344f5bdf605154f189753af344cc5604d,True,wild_or_unspecified_species_record,Codex evidence audit,2026-08-11T02:29:33.8112372Z,"Exact sitemap species page; h1 and family match the 106,295-species master; the quoted named characteristic maps directly to the same trait; no snippet, cultivar-only statement, cross-trait proxy or inference.",,
gobotany-completion:0b28750eca2e4c48d1d17da2,Malva neglecta,cleistogamy,absent,https://gobotany.nativeplanttrust.org/species/malva/neglecta/,Malva neglecta (common mallow): Go Botany,Cleistogamous flowers: there are no cleistogamous flowers on the plan,0d3d6667d4781a242af1ff55ea5cd23077c4f6dc94303e81be8c4be393ad668f,True,wild_or_unspecified_species_record,Codex evidence audit,2026-08-11T02:29:33.8112372Z,"Exact sitemap species page; h1 and family match the 106,295-species master; the quoted named characteristic maps directly to the same trait; no snippet, cultivar-only statement, cross-trait proxy or inference.",,
gobotany-completion:8b6caf3ae46f557ed1f64997,Glycine max,cleistogamy,absent,https://gobotany.nativeplanttrust.org/species/glycine/max/,Glycine max (soybean): Go Botany,Cleistogamous flowers: there are no cleistogamous flowers on the plan,e8b3c4a09a7995b5f73aa4e7c9e639233a6d7efb705e8e5fd7c4f75122c4123c,True,wild_or_unspecified_species_record,Codex evidence audit,2026-08-11T02:29:33.8112372Z,"Exact sitemap species page; h1 and family match the 106,295-species master; the quoted named characteristic maps directly to the same trait; no snippet, cultivar-only statement, cross-trait proxy or inference.",,
gobotany-completion:c01923c2d8b4d733e399de8e,Silene noctiflora,cleistogamy,absent,https://gobotany.nativeplanttrust.org/species/silene/noctiflora/,Silene noctiflora (night-flowering campion): Go Botany,Cleistogamous flowers: there are no cleistogamous flowers on the plan,e04cdc0e4b4c528e20ee1879a612496d01c8a6b6c57d10daeeeb20163fb778b4,True,wild_or_unspecified_species_record,Codex evidence audit,2026-08-11T02:29:33.8112372Z,"Exact sitemap species page; h1 and family match the 106,295-species master; the quoted named characteristic maps directly to the same trait; no snippet, cultivar-only statement, cross-trait proxy or inference.",,
gobotany-completion:85b8fc7605f16c2ef5efadb5,Lathyrus latifolius,cleistogamy,absent,https://gobotany.nativeplanttrust.org/species/lathyrus/latifolius/,Lathyrus latifolius (everlasting vetchling): Go Botany,Cleistogamous flowers: there are no cleistogamous flowers on the plan,a5a8194e7844a1c6c6c68c44f8219fc8e88654717ec1f68b07c692ff2526f229,True,wild_or_unspecified_species_record,Codex evidence audit,2026-08-11T02:29:33.8112372Z,"Exact sitemap species page; h1 and family match the 106,295-species master; the quoted named characteristic maps directly to the same trait; no snippet, cultivar-only statement, cross-trait proxy or inference.",,
gobotany-completion:5b9a079771c616105e28dfca,Ipomoea quamoclit,cleistogamy,absent,https://gobotany.nativeplanttrust.org/species/ipomoea/quamoclit/,Ipomoea quamoclit (Cypress-vine morning-glory): Go Botany,Cleistogamous flowers: there are no cleistogamous flowers on the plan,65d001f540108ef6fb4bed724b003fca36d3df56d34e998f410a4ee38a313ae1,True,wild_or_unspecified_species_record,Codex evidence audit,2026-08-11T02:29:33.8112372Z,"Exact sitemap species page; h1 and family match the 106,295-species master; the quoted named characteristic maps directly to the same trait; no snippet, cultivar-only statement, cross-trait proxy or inference.",,
gobotany-completion:f6c2ac2043c0f03bd1f223b3,Amaranthus hypochondriacus,cleistogamy,absent,https://gobotany.nativeplanttrust.org/species/amaranthus/hypochondriacus/,Amaranthus hypochondriacus (prince's-feather amaranth): Go Botany,Cleistogamous flowers: there are no cleistogamous flowers on the plan,cd879814d43e63adebeae6b68e2daf3d5f5ea9389ac366930eed41974f9feef8,True,wild_or_unspecified_species_record,Codex evidence audit,2026-08-11T02:29:33.8112372Z,"Exact sitemap species page; h1 and family match the 106,295-species master; the quoted named characteristic maps directly to the same trait; no snippet, cultivar-only statement, cross-trait proxy or inference.",,
gobotany-completion:712ad06ffc6c1a525cfd2149,Lespedeza cuneata,cleistogamy,absent|facultative,https://gobotany.nativeplanttrust.org/species/lespedeza/cuneata/,Lespedeza cuneata (Chinese bush-clover): Go Botany,Cleistogamous flowers: the plant has some cleistogamous flower; there are no cleistogamous flowers on the plan,0c195c6e76edcd87c918d5dff8e80d93e513455e625f0d3fc71f5e7f81fc8859,True,wild_or_unspecified_species_record,Codex evidence audit,2026-08-11T02:29:33.8112372Z,"Exact sitemap species page; h1 and family match the 106,295-species master; the quoted named characteristic maps directly to the same trait; no snippet, cultivar-only statement, cross-trait proxy or inference.",,
gobotany-completion:2e8b2901de8a6dfc54800242,Clarkia pulchella,cleistogamy,absent,https://gobotany.nativeplanttrust.org/species/clarkia/pulchella/,Clarkia pulchella (elk horn clarkia): Go Botany,Cleistogamous flowers: there are no cleistogamous flowers on the plan,0352a318666618d2e90ec0f1aa39235f2ab01506ed58a0881efb61a105898320,True,wild_or_unspecified_species_record,Codex evidence audit,2026-08-11T02:29:33.8112372Z,"Exact sitemap species page; h1 and family match the 106,295-species master; the quoted named characteristic maps directly to the same trait; no snippet, cultivar-only statement, cross-trait proxy or inference.",,
gobotany-completion:ff3a38c0ad8aa095d4fe895a,Ricinus communis,cleistogamy,absent,https://gobotany.nativeplanttrust.org/species/ricinus/communis/,Ricinus communis (castor-bean): Go Botany,Cleistogamous flowers: there are no cleistogamous flowers on the plan,744a60c6962645c91c2844c560d7eb4d567ea8fd7ad010fa93ec8b81c57097f5,True,wild_or_unspecified_species_record,Codex evidence audit,2026-08-11T02:29:33.8112372Z,"Exact sitemap species page; h1 and family match the 106,295-species master; the quoted named characteristic maps directly to the same trait; no snippet, cultivar-only statement, cross-trait proxy or inference.",,
gobotany-completion:0e6292e300bd60bd31e1a360,Viola sororia,cleistogamy,absent|facultative,https://gobotany.nativeplanttrust.org/species/viola/sororia/,Viola sororia (woolly blue violet): Go Botany,Cleistogamous flowers: the plant has some cleistogamous flower; there are no cleistogamous flowers on the plan,e7fda40150d99dfd0c52815d779681a034212b6c8300ff9fefafb85413e284a8,True,wild_or_unspecified_species_record,Codex evidence audit,2026-08-11T02:29:33.8112372Z,"Exact sitemap species page; h1 and family match the 106,295-species master; the quoted named characteristic maps directly to the same trait; no snippet, cultivar-only statement, cross-trait proxy or inference.",,
gobotany-completion:f8665a28340169348c8e581d,Solanum tuberosum,cleistogamy,absent,https://gobotany.nativeplanttrust.org/species/solanum/tuberosum/,Solanum tuberosum (Irish potato): Go Botany,Cleistogamous flowers: there are no cleistogamous flowers on the plan,79c5e37613669634ad07153e5329c6443f96d4e4755a81e264995c9de5f2b8cd,True,wild_or_unspecified_species_record,Codex evidence audit,2026-08-11T02:29:33.8112372Z,"Exact sitemap species page; h1 and family match the 106,295-species master; the quoted named characteristic maps directly to the same trait; no snippet, cultivar-only statement, cross-trait proxy or inference.",,
gobotany-completion:3b5161cd256b91bf0ceca286,Galeopsis bifida,cleistogamy,absent,https://gobotany.nativeplanttrust.org/species/galeopsis/bifida/,Galeopsis bifida (split-lipped hemp-nettle): Go Botany,Cleistogamous flowers: there are no cleistogamous flowers on the plan,28c6e395238bac14816213c9e903bec8ad810a3f9b4c6a8bdff63cfde34d1beb,True,wild_or_unspecified_species_record,Codex evidence audit,2026-08-11T02:29:33.8112372Z,"Exact sitemap species page; h1 and family match the 106,295-species master; the quoted named characteristic maps directly to the same trait; no snippet, cultivar-only statement, cross-trait proxy or inference.",,
gobotany-completion:a51062bd3ba8bd52db093a01,Ipomoea purpurea,cleistogamy,absent,https://gobotany.nativeplanttrust.org/species/ipomoea/purpurea/,Ipomoea purpurea (common morning-glory): Go Botany,Cleistogamous flowers: there are no cleistogamous flowers on the plan,ce3d5158719252d82fd33215a5c7848ad9eeff07d19c614b10952453c527cd8f,True,wild_or_unspecified_species_record,Codex evidence audit,2026-08-11T02:29:33.8112372Z,"Exact sitemap species page; h1 and family match the 106,295-species master; the quoted named characteristic maps directly to the same trait; no snippet, cultivar-only statement, cross-trait proxy or inference.",,
gobotany-completion:2313ff605096951a441e14fc,Crocanthemum canadense,cleistogamy,facultative,https://gobotany.nativeplanttrust.org/species/crocanthemum/canadense/,Crocanthemum canadense (Canada frostweed): Go Botany,Cleistogamous flowers: the plant has some cleistogamous flower,1ee736cb529480b380d48588b3c1bc343d2a77503c8974efcb909cac0c826ad3,True,wild_or_unspecified_species_record,Codex evidence audit,2026-08-11T02:29:33.8112372Z,"Exact sitemap species page; h1 and family match the 106,295-species master; the quoted named characteristic maps directly to the same trait; no snippet, cultivar-only statement, cross-trait proxy or inference.",,
gobotany-completion:b5919867a469f6e226917959,Cucumis melo,cleistogamy,absent,https://gobotany.nativeplanttrust.org/species/cucumis/melo/,Cucumis melo (cantaloupe): Go Botany,Cleistogamous flowers: there are no cleistogamous flowers on the plan,7ea104423e20ddaa40ca7dc8b16b9a1a99d63168cb924ff0c630ced578629a16,True,wild_or_unspecified_species_record,Codex evidence audit,2026-08-11T02:29:33.8112372Z,"Exact sitemap species page; h1 and family match the 106,295-species master; the quoted named characteristic maps directly to the same trait; no snippet, cultivar-only statement, cross-trait proxy or inference.",,
gobotany-completion:9b0e1622e8907f52967fb114,Solanum citrullifolium,cleistogamy,absent,https://gobotany.nativeplanttrust.org/species/solanum/citrullifolium/,Solanum citrullifolium (watermelon nightshade): Go Botany,Cleistogamous flowers: there are no cleistogamous flowers on the plan,722b74b3547c7c16ef8da55d395e2c5659e9afe3ec2c552a51585293b3825d74,True,wild_or_unspecified_species_record,Codex evidence audit,2026-08-11T02:29:33.8112372Z,"Exact sitemap species page; h1 and family match the 106,295-species master; the quoted named characteristic maps directly to the same trait; no snippet, cultivar-only statement, cross-trait proxy or inference.",,
gobotany-completion:6f8153dbfd87db988ec8ff82,Viola rotundifolia,cleistogamy,absent|facultative,https://gobotany.nativeplanttrust.org/species/viola/rotundifolia/,Viola rotundifolia (round-leaved violet): Go Botany,Cleistogamous flowers: the plant has some cleistogamous flower; there are no cleistogamous flowers on the plan,a5db425b5402374ccbe9703d9946074872363ea43d47d4c40d685637b695f9c2,True,wild_or_unspecified_species_record,Codex evidence audit,2026-08-11T02:29:33.8112372Z,"Exact sitemap species page; h1 and family match the 106,295-species master; the quoted named characteristic maps directly to the same trait; no snippet, cultivar-only statement, cross-trait proxy or inference.",,
