accepted_species,family,trait_name,normalized_value,raw_value,evidence_quality,source_provider,source_url,page_title,source_citation,source_excerpt,source_record_id,source_lineage,lineage_method,source_tier,source_type,domain,language,wild_cultivated_cultivar_status,content_sha256,content_sha256_basis,retrieved_at_utc,query
Megastylis gigas,Orchidaceae,flower_primary_color,white,White,medium,Endemia New Caledonia,https://endemia.nc/en/search?section=flore&rank=Espece&colors=blanche&page=22,Endemia.nc - Search,Endemia original structured Flora/Species colour-filter result; species fiche https://endemia.nc/en/flore/fiche140; supporting query pages https://endemia.nc/en/search?section=flore&rank=Espece&colors=blanche&page=22,Colors | White | Megastylis gigas |   | 13 | Author: (Rchb.f.) Schltr. | Rank: Espece | Protected species: in Northern Province | Red list status: Least Concern (LC),endemia:fiche140:flower-colours,provider_treatment:endemia:140,endemia_species_treatment_across_structured_colour_filters,B,specialist_island_biodiversity_database,endemia.nc,en,native_or_endemic_species_record_not_cultivar_limited,84fe07b50eb98a481366524f8ac1bab4b791a1a736d76034464f1c59f22ab79e,sha256_of_sorted_retrieved_endemia_search_page_sha256_values,2026-08-14T02:45:00Z,credential_free_endemia_species_rank_structured_flower_colour_filter
Megastylis latissima,Orchidaceae,flower_primary_color,white,White,medium,Endemia New Caledonia,https://endemia.nc/en/search?section=flore&rank=Espece&colors=blanche&page=24,Endemia.nc - Search,Endemia original structured Flora/Species colour-filter result; species fiche https://endemia.nc/en/flore/fiche1081; supporting query pages https://endemia.nc/en/search?section=flore&rank=Espece&colors=blanche&page=24,"Colors | White | Megastylis latissima |    | 14 | Author: (Schltr.) Schltr. | Rank: Espece | Protected species: in Southern Province , in Northern Province | Habitats: Forêt humide de basse altitude | Substrates: substrats. | Red list status: Vulnerable (VU)",endemia:fiche1081:flower-colours,provider_treatment:endemia:1081,endemia_species_treatment_across_structured_colour_filters,B,specialist_island_biodiversity_database,endemia.nc,en,native_or_endemic_species_record_not_cultivar_limited,c7f4d18c8f7dc6bf7d976e9edb60b0edfe86a97f539ef4b591961a721b93f1da,sha256_of_sorted_retrieved_endemia_search_page_sha256_values,2026-08-14T02:45:00Z,credential_free_endemia_species_rank_structured_flower_colour_filter
Megastylis paradoxa,Orchidaceae,flower_primary_color,yellow_orange,Yellow,medium,Endemia New Caledonia,https://endemia.nc/en/search?section=flore&rank=Espece&colors=jaune&page=6,Endemia.nc - Search,Endemia original structured Flora/Species colour-filter result; species fiche https://endemia.nc/en/flore/fiche5106; supporting query pages https://endemia.nc/en/search?section=flore&rank=Espece&colors=jaune&page=6,"Colors | Yellow | Megastylis paradoxa |    | 26 | Author: (Kraenzl.) N.Hallé | Rank: Espece | Protected species: in Southern Province , in Northern Province | Red list status: Vulnerable (VU)",endemia:fiche5106:flower-colours,provider_treatment:endemia:5106,endemia_species_treatment_across_structured_colour_filters,B,specialist_island_biodiversity_database,endemia.nc,en,native_or_endemic_species_record_not_cultivar_limited,421fe0909564378cb876cac035b0fe868ee37ba0a31ad866274b33e6d74389c2,sha256_of_sorted_retrieved_endemia_search_page_sha256_values,2026-08-14T02:45:00Z,credential_free_endemia_species_rank_structured_flower_colour_filter
Melochia odorata,Malvaceae,flower_primary_color,red_pink,Pink,medium,Endemia New Caledonia,https://endemia.nc/en/search?section=flore&rank=Espece&colors=rose&page=1,Endemia.nc - Search,Endemia original structured Flora/Species colour-filter result; species fiche https://endemia.nc/en/flore/fiche570; supporting query pages https://endemia.nc/en/search?section=flore&rank=Espece&colors=rose&page=1,Colors | Pink | Melochia odorata | 11 | Author: L.f. | Rank: Espece,endemia:fiche570:flower-colours,provider_treatment:endemia:570,endemia_species_treatment_across_structured_colour_filters,B,specialist_island_biodiversity_database,endemia.nc,en,native_or_endemic_species_record_not_cultivar_limited,50aca4ae2cf17ed4687a9343f75728cfca246197196b5326266b85243dcc7842,sha256_of_sorted_retrieved_endemia_search_page_sha256_values,2026-08-14T02:45:00Z,credential_free_endemia_species_rank_structured_flower_colour_filter
Melodinus balansae,Apocynaceae,flower_primary_color,white,White,medium,Endemia New Caledonia,https://endemia.nc/en/search?section=flore&rank=Espece&colors=blanche&page=17,Endemia.nc - Search,Endemia original structured Flora/Species colour-filter result; species fiche https://endemia.nc/en/flore/fiche264; supporting query pages https://endemia.nc/en/search?section=flore&rank=Espece&colors=blanche&page=17,Colors | White | Melodinus balansae |   | 16 | Author: Baill. | Rank: Espece | Red list status: Least Concern (LC),endemia:fiche264:flower-colours,provider_treatment:endemia:264,endemia_species_treatment_across_structured_colour_filters,B,specialist_island_biodiversity_database,endemia.nc,en,native_or_endemic_species_record_not_cultivar_limited,dc363d95ac101bb4a287905c73c24efdec550cd181aea89ed202825985a39e46,sha256_of_sorted_retrieved_endemia_search_page_sha256_values,2026-08-14T02:45:00Z,credential_free_endemia_species_rank_structured_flower_colour_filter
Melodinus scandens,Apocynaceae,flower_primary_color,white,White,medium,Endemia New Caledonia,https://endemia.nc/en/search?section=flore&rank=Espece&colors=blanche&page=3,Endemia.nc - Search,Endemia original structured Flora/Species colour-filter result; species fiche https://endemia.nc/en/flore/fiche1481; supporting query pages https://endemia.nc/en/search?section=flore&rank=Espece&colors=blanche&page=3,Colors | White | Melodinus scandens |   | 11 | Author: J.R.Forst. & G.Forst. | Rank: Espece | Red list status: Least Concern (LC),endemia:fiche1481:flower-colours,provider_treatment:endemia:1481,endemia_species_treatment_across_structured_colour_filters,B,specialist_island_biodiversity_database,endemia.nc,en,native_or_endemic_species_record_not_cultivar_limited,17f3e7c5b7383cd40b284e21706d681e6fde8674c84521ce1f6f7c7f20c58748,sha256_of_sorted_retrieved_endemia_search_page_sha256_values,2026-08-14T02:45:00Z,credential_free_endemia_species_rank_structured_flower_colour_filter
Meryta coriacea,Araliaceae,flower_primary_color,yellow_orange,Yellow,medium,Endemia New Caledonia,https://endemia.nc/en/search?section=flore&rank=Espece&colors=jaune&page=13,Endemia.nc - Search,Endemia original structured Flora/Species colour-filter result; species fiche https://endemia.nc/en/flore/fiche732; supporting query pages https://endemia.nc/en/search?section=flore&rank=Espece&colors=jaune&page=13,Colors | Yellow | Meryta coriacea | 16 | Author: Pancher ex Baill. | Rank: Espece | Habitats: Forêt humide de basse altitude | Substrates: substrats.,endemia:fiche732:flower-colours,provider_treatment:endemia:732,endemia_species_treatment_across_structured_colour_filters,B,specialist_island_biodiversity_database,endemia.nc,en,native_or_endemic_species_record_not_cultivar_limited,bbfd45f1c5dd2f832e8955a9f6495f4b97c161dfd3f608b388a070851acbbd6d,sha256_of_sorted_retrieved_endemia_search_page_sha256_values,2026-08-14T02:45:00Z,credential_free_endemia_species_rank_structured_flower_colour_filter
Meryta denhamii,Araliaceae,flower_primary_color,white,White,medium,Endemia New Caledonia,https://endemia.nc/en/search?section=flore&rank=Espece&colors=blanche&page=21,Endemia.nc - Search,Endemia original structured Flora/Species colour-filter result; species fiche https://endemia.nc/en/flore/fiche1690; supporting query pages https://endemia.nc/en/search?section=flore&rank=Espece&colors=blanche&page=21,"Colors | White | Meryta denhamii | 14 | Author: Seem. | Rank: Espece | Habitats: Forêt humide de basse altitude | Substrates: Volcano-sédimentaire , Calcaire",endemia:fiche1690:flower-colours,provider_treatment:endemia:1690,endemia_species_treatment_across_structured_colour_filters,B,specialist_island_biodiversity_database,endemia.nc,en,native_or_endemic_species_record_not_cultivar_limited,541caf8d24bb54b5873f60be79090d227755cdc41454d4b92c5a46704ad63c9c,sha256_of_sorted_retrieved_endemia_search_page_sha256_values,2026-08-14T02:45:00Z,credential_free_endemia_species_rank_structured_flower_colour_filter
Metrosideros oreomyrtus,Myrtaceae,flower_primary_color,red_pink|white,Pink|White,medium,Endemia New Caledonia,https://endemia.nc/en/search?section=flore&rank=Espece&colors=blanche&page=18,Endemia.nc - Search,Endemia original structured Flora/Species colour-filter result; species fiche https://endemia.nc/en/flore/fiche1384; supporting query pages https://endemia.nc/en/search?section=flore&rank=Espece&colors=blanche&page=18 | https://endemia.nc/en/search?section=flore&rank=Espece&colors=rose&page=3,"Colors | Pink | Metrosideros oreomyrtus |    | 1 | Author: Däniker | Rank: Espece | Protected species: in Northern Province | Habitats: Forêt humide de basse altitude | Substrates: Volcano-sédimentaire , Ultramafique | Red list status: Near Threatened (NT) || Colors | White | Metrosideros oreomyrtus |    | 1 | Author: Däniker | Rank: Espece | Protected species: in Northern Province | Habitats: Forêt humide de basse altitude | Substrates: Volcano-sédimentaire , Ultramafique | Red list status: Near Threatened (NT)",endemia:fiche1384:flower-colours,provider_treatment:endemia:1384,endemia_species_treatment_across_structured_colour_filters,B,specialist_island_biodiversity_database,endemia.nc,en,native_or_endemic_species_record_not_cultivar_limited,6035de5d1b13f7db0e528fa422855c94f616c5e57b491e2bcd429a49b5c3b0c2,sha256_of_sorted_retrieved_endemia_search_page_sha256_values,2026-08-14T02:45:00Z,credential_free_endemia_species_rank_structured_flower_colour_filter
Metrosideros punctata,Myrtaceae,flower_primary_color,red_pink,Red,medium,Endemia New Caledonia,https://endemia.nc/en/search?section=flore&rank=Espece&colors=rouge&page=2,Endemia.nc - Search,Endemia original structured Flora/Species colour-filter result; species fiche https://endemia.nc/en/flore/fiche1389; supporting query pages https://endemia.nc/en/search?section=flore&rank=Espece&colors=rouge&page=2,Colors | Red | Metrosideros punctata |    | 17 | Author: J.W.Dawson | Rank: Espece | Protected species: in Northern Province | Red list status: Least Concern (LC),endemia:fiche1389:flower-colours,provider_treatment:endemia:1389,endemia_species_treatment_across_structured_colour_filters,B,specialist_island_biodiversity_database,endemia.nc,en,native_or_endemic_species_record_not_cultivar_limited,d2b1e4215dc8212dad76f7e55b54b4085d5f89c98e38e8b14e44010b12a4c96a,sha256_of_sorted_retrieved_endemia_search_page_sha256_values,2026-08-14T02:45:00Z,credential_free_endemia_species_rank_structured_flower_colour_filter
Montrouziera cauliflora,Clusiaceae,flower_primary_color,red_pink,Pink,medium,Endemia New Caledonia,https://endemia.nc/en/search?section=flore&rank=Espece&colors=rose&page=3,Endemia.nc - Search,Endemia original structured Flora/Species colour-filter result; species fiche https://endemia.nc/en/flore/fiche902; supporting query pages https://endemia.nc/en/search?section=flore&rank=Espece&colors=rose&page=3,Colors | Pink | Montrouziera cauliflora |   | 13 | Author: Planch. & Triana | Rank: Espece | Protected species: in Northern Province | Habitats: Forêt humide de basse altitude | Substrates: substrats.,endemia:fiche902:flower-colours,provider_treatment:endemia:902,endemia_species_treatment_across_structured_colour_filters,B,specialist_island_biodiversity_database,endemia.nc,en,native_or_endemic_species_record_not_cultivar_limited,7a2a0a91f4c65c348fcb5ce2c0284ddc952cc7ac0c327a9adc728e7be9195da3,sha256_of_sorted_retrieved_endemia_search_page_sha256_values,2026-08-14T02:45:00Z,credential_free_endemia_species_rank_structured_flower_colour_filter
Montrouziera gabriellae,Clusiaceae,flower_primary_color,red_pink,Red,medium,Endemia New Caledonia,https://endemia.nc/en/search?section=flore&rank=Espece&colors=rouge&page=2,Endemia.nc - Search,Endemia original structured Flora/Species colour-filter result; species fiche https://endemia.nc/en/flore/fiche368; supporting query pages https://endemia.nc/en/search?section=flore&rank=Espece&colors=rouge&page=2,Colors | Red | Montrouziera gabriellae | 15 | Author: Baill. | Rank: Espece | Habitats: Forêt humide de basse altitude | Substrates: substrats.,endemia:fiche368:flower-colours,provider_treatment:endemia:368,endemia_species_treatment_across_structured_colour_filters,B,specialist_island_biodiversity_database,endemia.nc,en,native_or_endemic_species_record_not_cultivar_limited,d2b1e4215dc8212dad76f7e55b54b4085d5f89c98e38e8b14e44010b12a4c96a,sha256_of_sorted_retrieved_endemia_search_page_sha256_values,2026-08-14T02:45:00Z,credential_free_endemia_species_rank_structured_flower_colour_filter
Montrouziera sphaeroidea,Clusiaceae,flower_primary_color,red_pink,Red,medium,Endemia New Caledonia,https://endemia.nc/en/search?section=flore&rank=Espece&colors=rouge&page=2,Endemia.nc - Search,Endemia original structured Flora/Species colour-filter result; species fiche https://endemia.nc/en/flore/fiche3944; supporting query pages https://endemia.nc/en/search?section=flore&rank=Espece&colors=rouge&page=2,Colors | Red | Montrouziera sphaeroidea | 23 | Author: Pancher ex Planch. & Triana | Rank: Espece,endemia:fiche3944:flower-colours,provider_treatment:endemia:3944,endemia_species_treatment_across_structured_colour_filters,B,specialist_island_biodiversity_database,endemia.nc,en,native_or_endemic_species_record_not_cultivar_limited,d2b1e4215dc8212dad76f7e55b54b4085d5f89c98e38e8b14e44010b12a4c96a,sha256_of_sorted_retrieved_endemia_search_page_sha256_values,2026-08-14T02:45:00Z,credential_free_endemia_species_rank_structured_flower_colour_filter
Montrouziera verticillata,Clusiaceae,flower_primary_color,red_pink|white,Pink|White,medium,Endemia New Caledonia,https://endemia.nc/en/search?section=flore&rank=Espece&colors=blanche&page=19,Endemia.nc - Search,Endemia original structured Flora/Species colour-filter result; species fiche https://endemia.nc/en/flore/fiche369; supporting query pages https://endemia.nc/en/search?section=flore&rank=Espece&colors=blanche&page=19 | https://endemia.nc/en/search?section=flore&rank=Espece&colors=rose&page=3,Colors | Pink | Montrouziera verticillata | 14 | Author: Planchon & Triana | Rank: Espece || Colors | White | Montrouziera verticillata | 14 | Author: Planchon & Triana | Rank: Espece,endemia:fiche369:flower-colours,provider_treatment:endemia:369,endemia_species_treatment_across_structured_colour_filters,B,specialist_island_biodiversity_database,endemia.nc,en,native_or_endemic_species_record_not_cultivar_limited,c9e86451b411ed52c44b984c9b7aac4cfbb457dc30c403c3c9401dd75e9f2001,sha256_of_sorted_retrieved_endemia_search_page_sha256_values,2026-08-14T02:45:00Z,credential_free_endemia_species_rank_structured_flower_colour_filter
Myodocarpus crassifolius,Myodocarpaceae,flower_primary_color,white,White,medium,Endemia New Caledonia,https://endemia.nc/en/search?section=flore&rank=Espece&colors=blanche&page=26,Endemia.nc - Search,Endemia original structured Flora/Species colour-filter result; species fiche https://endemia.nc/en/flore/fiche269; supporting query pages https://endemia.nc/en/search?section=flore&rank=Espece&colors=blanche&page=26,Colors | White | Myodocarpus crassifolius | 24 | Author: Dubard & R.Vig. | Rank: Espece,endemia:fiche269:flower-colours,provider_treatment:endemia:269,endemia_species_treatment_across_structured_colour_filters,B,specialist_island_biodiversity_database,endemia.nc,en,native_or_endemic_species_record_not_cultivar_limited,03aa027d767f4729bdca2c5f03b6b8947618b8d06f30d57a7a1c6943ec4926e4,sha256_of_sorted_retrieved_endemia_search_page_sha256_values,2026-08-14T02:45:00Z,credential_free_endemia_species_rank_structured_flower_colour_filter
