accepted_correct,accepted_species,audit_hash,audit_reason,audit_row,candidate_id,content_fingerprint,cultivar_status,development_row,exact_supporting_quote,normalized_value,page_title,reviewed_at_utc,reviewer,source_citation,source_excerpt,source_lineage,source_provider,source_url,trait_name
True,Epidendrum portoricense,1d4871601067bb15dcd290aa2005ebfcffab849242170a2b3118f65b1e1065c6,accepted_exact_identity_quote_and_complete_value,55,iospe-colour:4502a835f0287f0df99315cc,a894972c96c62efe55610989fd6a74dcce40082d35829f96ff8be97eacec3126,wild_or_unspecified_species_treatment,,"Found in Puerto Rico and Cuba in moist wet forests on trees and rocks at elevations of 270 to 780 meters as a medium sized, hot to warm growing epiphyte or lithophyte with cane-like, laterally compressed above, terete basally, simple, erect stems carrying 1 to 7, along the apical half of the stem, coriaceous, narrowly oblong-elliptic, obtuse, slightly dorsally carinate, progressively larger above except for the ultimate 2 which are smaller, dark green leaves that blooms in the late spring and early summer on a terminal, without a spathe, pluriracemose, successively single, few flowered inflorescence with much shorter than the ovary, triangular, clasping floral bracts and carrying resupinate flowers with green to yellowish tepals and a white lip and column.",green_brown_inconspicuous|white|yellow_orange,IOSPE PHOTOS,2026-08-12T04:15:00Z,OpenAI Codex direct source-text holdout review,"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Epidendrum portoricense","Found in Puerto Rico and Cuba in moist wet forests on trees and rocks at elevations of 270 to 780 meters as a medium sized, hot to warm growing epiphyte or lithophyte with cane-like, laterally compressed above, terete basally, simple, erect stems carrying 1 to 7, along the apical half of the stem, coriaceous, narrowly oblong-elliptic, obtuse, slightly dorsally carinate, progressively larger above except for the ultimate 2 which are smaller, dark green leaves that blooms in the late spring and early summer on a terminal, without a spathe, pluriracemose, successively single, few flowered inflorescence with much shorter than the ovary, triangular, clasping floral bracts and carrying resupinate flowers with green to yellowish tepals and a white lip and column.",url:https://www.orchidspecies.com/epiportoricense.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),https://www.orchidspecies.com/epiportoricense.htm,flower_primary_color
True,Bulbophyllum obovatifolium,1d5c1fd4dfe569d9bb8ecf4c711367b9845efef1d170452bec5b0ed8996aeb11,accepted_exact_identity_quote_and_complete_value,56,iospe-colour:e31bb908fa23ac77b4b423c9,07f30a74b45b43e060db83cd50eabc226215e83cc930a33d0a030e069e6c84f4,wild_or_unspecified_species_treatment,,"Schlechter states that the flowers are brightly colored, the dorsal sepal is yellow the laterals are red with yellow tips, the petals and lip are pale yellow, the latter streaked with brown.",green_brown_inconspicuous|red_pink|yellow_orange,IOSPE PHOTOS,2026-08-12T04:15:00Z,OpenAI Codex direct source-text holdout review,"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Bulbophyllum obovatifolium","Schlechter states that the flowers are brightly colored, the dorsal sepal is yellow the laterals are red with yellow tips, the petals and lip are pale yellow, the latter streaked with brown.",url:https://www.orchidspecies.com/bulbobovatifolium.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),https://www.orchidspecies.com/bulbobovatifolium.htm,flower_primary_color
False,Glomera bambusiformis,1e2af78a6786f335670ca83b53d3061b2ccfc8ddb4a764935e90d8947c0c6fdc,rejected_incomplete_multistate_value_mapping,57,iospe-colour:f411e9cd96747048943037dd,69447f2285ff991466ebbf32eea005361386df2fe4fad462d9e5a58631386c62,wild_or_unspecified_species_treatment,,Schlechter states the leaf sheaths are yellow and the flowers are white with a cinnabar red apex to the lip.,red_pink|white|yellow_orange,IOSPE PHOTOS,2026-08-12T04:15:00Z,OpenAI Codex direct source-text holdout review,"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Glomera bambusiformis",Schlechter states the leaf sheaths are yellow and the flowers are white with a cinnabar red apex to the lip.,url:https://www.orchidspecies.com/glombambusiformis.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),https://www.orchidspecies.com/glombambusiformis.htm,flower_primary_color
True,Ceratostylis flavescens,1e502eaaf376b513cd8f2b59d954a4b90ebfce63bb5429e9daa18957c503c1e5,accepted_exact_identity_quote_and_complete_value,58,iospe-colour:5d1dee2e93127ccc442e905e,de68666f1819b763a4e1257511d1579e8516f5081dec1cb9d55723c23a7600c2,wild_or_unspecified_species_treatment,,Schlechter states that the flowers are sulphur yellow with a golden yellow lip.,yellow_orange,IOSPE PHOTOS,2026-08-12T04:15:00Z,OpenAI Codex direct source-text holdout review,"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Ceratostylis flavescens",Schlechter states that the flowers are sulphur yellow with a golden yellow lip.,url:https://www.orchidspecies.com/ceratflavescens.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),https://www.orchidspecies.com/ceratflavescens.htm,flower_primary_color
True,Encyclia alata,1e60625edd3720f81f0d5a0040de97a075195dbe5ae732f4af4aa460bda5a8af,accepted_exact_identity_quote_and_complete_value,59,iospe-colour:82ecc009dd5a2e1df7ad4a84,34b0a6c811e977392d61ccc22c9a59e14207369f79f75c5b39e3e09b6f3ec523,wild_or_unspecified_species_treatment,,"Recognized by the large showy flowers, very large, rounded, broad lateral lobes of the lip and the minutely warty midlobe which is as wide as long and conspiculously orange margined and the quarate-oblong wings of the gumnostemium. Hamer in Dodson 1982;",yellow_orange,IOSPE PHOTOS,2026-08-12T04:15:00Z,OpenAI Codex direct source-text holdout review,"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Encyclia alata","Recognized by the large showy flowers, very large, rounded, broad lateral lobes of the lip and the minutely warty midlobe which is as wide as long and conspiculously orange margined and the quarate-oblong wings of the gumnostemium. Hamer in Dodson 1982;",url:https://www.orchidspecies.com/encyalata.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),https://www.orchidspecies.com/encyalata.htm,flower_primary_color
True,Habenaria carnea,1ee39d3a439e921131b590d903088c05dc8f32af0111b76da9a5773c59f1b494,accepted_exact_identity_quote_and_complete_value,60,iospe-colour:d6f1ab7ffc33896a66a549c1,868056923773c1206b0695ea9db07870790062f187e68231c1ff13db81816f53,wild_or_unspecified_species_treatment,,"Found in Thailand on limestone hills in evergreen forests at lower elevations as a small sized, hot to warm growing, deciduous terrestrial with several, basal, olive green with pale spotted leaves and blooms in the late summer and early fall on a terminal, as the new growths become mature, erect, 5.2 to 12"" [13 to 30 cm] long, racemose, to 20 flowered, inflorescence . The leaves fall after the rose pink to white flowers arise and the rainy season fades in the early fall and then the tubers go dormant for a few months in late fall and early winter.",red_pink|white,IOSPE PHOTOS,2026-08-12T04:15:00Z,OpenAI Codex direct source-text holdout review,"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Habenaria carnea","Found in Thailand on limestone hills in evergreen forests at lower elevations as a small sized, hot to warm growing, deciduous terrestrial with several, basal, olive green with pale spotted leaves and blooms in the late summer and early fall on a terminal, as the new growths become mature, erect, 5.2 to 12"" [13 to 30 cm] long, racemose, to 20 flowered, inflorescence . The leaves fall after the rose pink to white flowers arise and the rainy season fades in the early fall and then the tubers go dormant for a few months in late fall and early winter.",url:https://www.orchidspecies.com/habcarnea.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),https://www.orchidspecies.com/habcarnea.htm,flower_primary_color
True,Bulbophyllum gibbosum,2054e002c72a7b6f7a070b9cc05adace9f2c77afb6d34ecfc309792d32f71e95,accepted_exact_identity_quote_and_complete_value,61,iospe-colour:a8a36ff25fbf16f3bc8a0152,980783f55a35feaa7062e1de7fc8f7753a9375a95af8860395b1a3d7de331dc9,wild_or_unspecified_species_treatment,,"Found in Malaya, Sumatra, Borneo, Java in hill forests at elevations of 800 to 1200 meters as a small sized, hot to warm growing epiphyte with very small, cylindrical pseudobulbs and very long, thick, lanceolate-elliptic, obtuse, basally acuminate, petiolate, medium green leaves and blooms on a basal, erect to gracefully arching, 12"" [30 cm] long, racemose, several flowered inflorescence enveloped basally by tubular, acuminate sheaths and carrying freshly fragrant, wide open, cream colored flowers occuring in the summer and fall.",white,IOSPE PHOTOS,2026-08-12T04:15:00Z,OpenAI Codex direct source-text holdout review,"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Bulbophyllum gibbosum","Found in Malaya, Sumatra, Borneo, Java in hill forests at elevations of 800 to 1200 meters as a small sized, hot to warm growing epiphyte with very small, cylindrical pseudobulbs and very long, thick, lanceolate-elliptic, obtuse, basally acuminate, petiolate, medium green leaves and blooms on a basal, erect to gracefully arching, 12"" [30 cm] long, racemose, several flowered inflorescence enveloped basally by tubular, acuminate sheaths and carrying freshly fragrant, wide open, cream colored flowers occuring in the summer and fall.",url:https://www.orchidspecies.com/bulbgibbosum.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),https://www.orchidspecies.com/bulbgibbosum.htm,flower_primary_color
True,Bulbophyllum coiloglossum,20a352b622c26183bbdb547bbd550bdb574181a4270e9e7c4381b93e8d5f0245,accepted_exact_identity_quote_and_complete_value,62,iospe-colour:df4173a684d0f2ca06ddddaa,c1a72b4afae7fe11b5ddb22e4b92b7533730018efd61ccf7827cf5b3a7e1147d,wild_or_unspecified_species_treatment,,Schlechter states that the flowers are muddy rose red with darker stripes.,red_pink,IOSPE PHOTOS,2026-08-12T04:15:00Z,OpenAI Codex direct source-text holdout review,"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Bulbophyllum coiloglossum",Schlechter states that the flowers are muddy rose red with darker stripes.,url:https://www.orchidspecies.com/bulbcoiloglossum.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),https://www.orchidspecies.com/bulbcoiloglossum.htm,flower_primary_color
False,Nervilia singaporensis,225a06f7caa5a1c21a50e223030c1a2bd94cc02b829681d865ebee9f6ce5f2bd,rejected_non_target_or_non_colour_false_positive,63,iospe-colour:e58a67165a0a3db843e403d3,45c47291c6741a36e5b726cefc725ed8a82935c9dede408cba2868636c5558a5,wild_or_unspecified_species_treatment,,"Found in Singapore among leaf litter in mature secondary forest, surrounded by coastal hill dipterocarp forest at elevations around 50 to 120 meters as a mini-miniature sized in flower, in fruit small sized, hot growing terrestrial with a whitish, approximately spindle-shaped tuber partially enveloped by pale brown, soon evanescent sheaths giving rise to an erect, subterranean stem carrying a single, not present at blooming, bright green, glossy on both sides, sulcate, plicate, opening almost flat, held 2.4"" [6 cm] above the grouns, cordate-polygonal, 7 main veined, margin entire, lobes usually rounded, apical lobe sometimes acute, cordate below into the psuedopetiolate base leaf that blooms in the fall on an erect, pale brownish green, spotted with pink, bearing 2 membranous sheathing cataphylls, to 3.6"" [9 cm] long, single flowered inflorescence with an enclosing the base, acute floral bract. .",green_brown_inconspicuous|white,IOSPE PHOTOS,2026-08-12T04:15:00Z,OpenAI Codex direct source-text holdout review,"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Nervilia singaporensis","Found in Singapore among leaf litter in mature secondary forest, surrounded by coastal hill dipterocarp forest at elevations around 50 to 120 meters as a mini-miniature sized in flower, in fruit small sized, hot growing terrestrial with a whitish, approximately spindle-shaped tuber partially enveloped by pale brown, soon evanescent sheaths giving rise to an erect, subterranean stem carrying a single, not present at blooming, bright green, glossy on both sides, sulcate, plicate, opening almost flat, held 2.4"" [6 cm] above the grouns, cordate-polygonal, 7 main veined, margin entire, lobes usually rounded, apical lobe sometimes acute, cordate below into the psuedopetiolate base leaf that blooms in the fall on an erect, pale brownish green, spotted with pink, bearing 2 membranous sheathing cataphylls, to 3.6"" [9 cm] long, single flowered inflorescence with an enclosing the base, acute floral bract. .",url:https://www.orchidspecies.com/nervsingaporensis.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),https://www.orchidspecies.com/nervsingaporensis.htm,flower_primary_color
True,Disperis lanceana,23a891705e8b8fb2c9e1efbc00c3a45a1496cdbf13394c474369836949815051,accepted_exact_identity_quote_and_complete_value,64,iospe-colour:ce545bd81816a8c52b917946,afa235f7eabeb77e7a7ecc259ec418c2f1c601be801905c62446dc1661423e9a,wild_or_unspecified_species_treatment,,"Found in northern and east north eastern Madagascar as a miniature sized terrestrial with a fusiform tubers giving rise to a stem carrying 2 to 3, alternate, above the middle, ovate-lanceolate, basally rounded leaves that blooms on an erect, several flowered inflorescence with large floral bracts and carrying rose colored, very large flowers.",red_pink,IOSPE PHOTOS,2026-08-12T04:15:00Z,OpenAI Codex direct source-text holdout review,"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Disperis lanceana","Found in northern and east north eastern Madagascar as a miniature sized terrestrial with a fusiform tubers giving rise to a stem carrying 2 to 3, alternate, above the middle, ovate-lanceolate, basally rounded leaves that blooms on an erect, several flowered inflorescence with large floral bracts and carrying rose colored, very large flowers.",url:https://www.orchidspecies.com/displanceana.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),https://www.orchidspecies.com/displanceana.htm,flower_primary_color
