"Name_USGSO","Plate","USGS_ISID","NEAR_FID","NEAR_DIST","ALL_Uniq","Linework_S","Meaning_AL","ID_GID","NAME_wcmcI","NAME_LOCAL","OBJECTID","ChangeType","ChangeNote","ChangeRef","Shape_Leng","IslandArea","IslandCoas","Area_Geode","Coast_Geod","Shape_Length","Shape_Area","area_km2"
"Eysturoy","Eurasia",319470,185517,0,274337,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",250749,"Esturoy","Eysturoy",0," "," "," ",190500.607395,288.677227335,190.500607395,289.773206294,191.67892656,2.70454993846308,0.0499680687233988,289.773206533376
"Roderick","North America",319471,101870,0,274338,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",171941," "," ",0," "," "," ",279939.289334,401.924925197,279.939289334,402.636371888,210.981304153,2.36539438472444,0.0534976055445778,402.636371906414
"Marion","Antarctica",319472,31530,0,274339,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",9988,"Marion","Marion",0," "," "," ",84822.7109749,296.729301602,84.8227109749,296.858579621,83.0163260131,0.94450099153451,0.0350494349982639,296.858579655102
"Mendol","Sunda",319473,50709,0,274340,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",341174,"Penjalau","Mendol",0," "," "," ",70046.1064143,309.356180973,70.0461064143,307.285687494,68.2135088888,0.615135805357634,0.0249655119579139,307.285687522748
"Penang","Sunda",319474,309626,0,274341,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",344810,"Penang","Penang",0," "," "," ",99711.40839,304.665676519,99.71140839,302.66172862,97.2542050262,0.878604678337554,0.0246943343686973,302.661728737752
"Princess Thyra","North America",319475,179371,0,274342,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",234050,"Princess Dagmar","Princess Dagmar",0," "," "," ",78406.4629398,313.701191211,78.4064629398,315.732041246,92.4502030862,2.47837113018954,0.180937354941343,315.732040318324
"Mayaguana","North America",319476,91979,0,274343,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",457968,"Mayaguana"," ",0," "," "," ",134098.190998,286.863593977,134.098190998,285.496829059,137.740357407,1.30369292207198,0.0250336912178863,285.496829085995
"Pag","Eurasia",319477,228353,0,274344,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",248770," "," ",0," "," "," ",267233.002276,289.635127162,267.233002276,289.595412573,259.874852657,2.82010470527939,0.0327487388864139,289.595412667656
"Charlton","North America",319478,150408,0,274345,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",194843," "," ",0," "," "," ",149769.175175,337.334106555,149.769175175,337.878669312,131.39230688,1.55536167139017,0.0442099473133949,337.878669367435
"Hierro","Africa",319479,65911,0,274346,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",30232," "," ",0," "," "," ",97290.052416,272.800957491,97.290052416,271.76279083,96.9178650559,0.934152004087469,0.0248743539370841,271.762790829498
"Nosy Be","Somalia",319480,33121,0,274347,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",15887,"Nosy Be","Nossy Bé",0," "," "," ",137887.073183,282.195743626,137.887073183,280.506041836,135.395033648,1.23550187690719,0.0234022546836584,280.506041720245
"Northbrook","Eurasia",319482,392591,0,274349,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",327571,"Nortbrook","Northbruka",0," "," "," ",119465.36867,205.935881398,119.46536867,207.239268021,87.5153539768,3.16379896412138,0.0955471693044926,207.239265286852
"Kos","Aegean Sea",319483,227230,0,274350,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",243458,"Kos","Kos",0," "," "," ",116028.696082,289.330806863,116.028696082,288.780813517,118.601629514,1.22839343472001,0.0291654954602491,288.780813220832
"Stosch","South America",319484,13198,0,274351,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",373503," "," ",0," "," "," ",220526.70606,415.537511696,220.52670606,415.931970593,214.552235199,2.40269901121955,0.051223556101109,415.931970078272
"Lefkada","Eurasia",319485,225561,0,274352,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",237539," "," ",0," "," "," ",130837.641639,305.088780392,130.837641639,304.639381493,130.655656876,1.29260863493245,0.031550079889246,304.639380856879
"Elcho","North America",319486,43238,0,274353,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",332606,"Elcho","Elcho",0," "," "," ",173802.025763,282.979956593,173.802025763,281.246535725,165.338943461,1.50714383710768,0.0233399971456131,281.246535769357
"McCauley","Aegean Sea",319487,100850,0,274354,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",170906," "," ",0," "," "," ",166888.957053,286.152856135,166.888957053,286.723404174,134.599030913,1.64817200348633,0.0389787069834993,286.723404076887
"Kiska","Caribbean",319488,403046,0,274355,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",100863," "," ",0," "," "," ",221190.746586,290.179878116,221.190746586,290.647352932,156.651434301,1.85034328004922,0.0380177764218983,290.64735292081
"Kythira","North America",319489,224610,0,274356,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",236545,"Cythera","Kíthira",0," "," "," ",107678.084898,278.730713159,107.678084898,278.165295879,105.425522245,1.04680898162852,0.0278903966455617,278.165295796257
"Antigua","South America",319490,78645,0,274357,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",386014,"Antigua","Antigua",0," "," "," ",186591.436747,275.184433025,186.591436747,273.658137911,184.045551741,1.69870000030076,0.0232308860205973,273.658137971155
"Bailie","Africa",319491,143227,0,274358,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",461210," "," ",0," "," "," ",83415.5867411,44.6372988337,83.4155867411,44.8712954871,49.2214692941,0.807239239768565,0.010837719810861,44.8712945907167
"Vidal Gormaz","Eurasia",319492,5697,0,274359,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",365896,"Vidal Gormaz","Vidal Gormaz",0," "," "," ",464032.457081,333.741945852,464.032457081,334.278500759,434.87556173,4.96071950617872,0.0437110986855409,334.278500769775
"Orango","Australia",319493,60630,0,274360,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",1597," "," ",0," "," "," ",202277.406068,239.772471095,202.277406068,238.285796196,200.445144887,1.82367336707552,0.0197184972278385,238.285797036548
"Arnoy","North America",319494,391212,0,274361,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",326062,"Arnoya","Arnoya",0," "," "," ",100531.976325,277.727932851,100.531976325,279.164959344,101.982385325,1.63520136546616,0.0659507715599335,279.164959579803
"Kola","North America",319495,47069,0,274362,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",337392," "," ",0," "," "," ",163096.509672,295.968472203,163.096509672,294.023327981,161.279162064,1.45695187593034,0.0239943064243487,294.023328038222
"Qoornup Qeqertarsua","Woodlark",319496,174975,0,274363,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",229654,"Bjorneon","Bjørneø",0," "," "," ",110067.176163,167.762526108,110.067176163,168.47049384,91.569989521,1.37685827784784,0.0313893463906398,168.470492918572
"Arakemchechen","Eurasia",319497,93021,0,274364,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",158913," "," ",0," "," "," ",152570.227967,248.998213686,152.570227967,250.063081295,87.4797327781,1.45633552302547,0.0471216434646056,250.063080749289
"Kiriwina","South America",319498,48788,0,274365,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",339119,"Kiriwina","Kiriwina",0," "," "," ",138789.28094,278.236725072,138.78928094,276.455878515,132.856157898,1.20360604949338,0.022705117533209,276.455878899645
"Kolosovykh","Eurasia",319499,319034,0,274366,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",36621,"Kolosovyh","Kolosovyh",0," "," "," ",298165.644127,248.453260967,298.165644127,249.899118582,203.666762304,4.43057205408289,0.076973164385099,249.899116702341
"Weddel","North America",319500,29186,0,274367,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",388785,"Weddell Island including Stop Island","Weddell",0," "," "," ",234367.116238,258.725822611,234.367116238,259.13664952,229.104946901,2.66433386697417,0.0338203863552433,259.136649457183
"Ushakov","North America",319501,319033,0,274368,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",36620,"Ushakova","Usakova",0," "," "," ",105119.415286,325.128439084,105.119415286,327.207389561,71.4357733026,2.92693033035056,0.164396403137338,327.207395668277
"Semitsiaq","North America",319502,175016,0,274369,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",229695,"Sermitsiak","Sadelø",0," "," "," ",97553.6543286,73.578822998,97.5536543286,73.8871586179,81.9915746946,1.23237013287725,0.0136868968894992,73.8871586678716
"Qeqertarssuaq","Anatolia",319503,174951,0,274370,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",229630,"Qeqertarssuaq","Storø",0," "," "," ",150997.492681,262.350533712,150.997492681,263.455378596,131.27031978,1.91232990196438,0.0490023799974816,263.455362843777
"Quadra","Pacific",319504,123124,0,274371,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",194862," "," ",0," "," "," ",205922.37865,274.492066513,205.92237865,274.820824867,174.769023719,1.99340839349583,0.0345901093727239,274.820824921907
"Imbros","Pacific",319505,227054,0,274372,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",240737,"Imbros","Imroz",0," "," "," ",93267.5613908,283.698720109,93.2675613908,283.375469285,94.3106850808,1.00560245485409,0.0299564305066673,283.375469403261
"Guadelloupe","Australia",319506,56217,0,274373,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",26223," "," ",0," "," "," ",107821.461912,245.940322078,107.821461912,245.066445902,97.5563197738,0.925652093475823,0.0227005844758316,245.066446178425
"Niue","North America",319507,578,0,274374,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",353608,"Niue (Savage)","Savage",0," "," "," ",68971.6025436,262.98299604,68.9716025436,261.59552499,65.9906828259,0.61040806287656,0.0224517507078701,261.595529701593
"Vanderlin","Aegean Sea",319508,43242,0,274375,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",332610,"Vanderlin","Vanderlin",0," "," "," ",152031.090629,267.97348623,152.031090629,266.441309667,145.476183395,1.33431353069552,0.0224646972186119,266.441309701148
"Lindhards","Australia",319509,181754,0,274376,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",238522,"Edvard","Edvards",0," "," "," ",64841.9922158,105.268766909,64.8419922158,105.901481552,59.7436898793,1.43984939458666,0.0366403901378445,105.90147957671
"Icaria","South America",319510,227233,0,274377,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",243461,"Icaria","Ikaria",0," "," "," ",98312.0658497,255.638932163,98.3120658497,255.197755477,101.412870141,1.05584683301682,0.0260361461568491,255.197755424916
"Rossel","Molucca Sea",319511,45129,0,274378,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",334629,"Rossel","Rova",0," "," "," ",148463.11251,295.682680671,148.46311251,293.855951204,149.494933983,1.36212100446364,0.0243376942868635,293.855951215958
"Nalcayek","Africa",319512,13270,0,274379,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",373575,"Nalcayec","Nacayes",0," "," "," ",129244.741372,262.319168812,129.244741372,262.383504609,119.08602206,1.29840688043028,0.030525061010597,262.383503619902
"Banggai","North America",319513,47794,0,274380,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",338122,"Banggai","Bangaii",0," "," "," ",129850.002704,272.821812467,129.850002704,270.998360386,126.390477827,1.13997422677713,0.0220247779944836,270.998360487156
"Sao Jorge","Tonga",319514,70216,0,274381,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",131198," "," ",0," "," "," ",117253.095126,244.331457424,117.253095126,243.96760043,123.402949625,1.33446577811007,0.0252419608127627,243.967600217001
"Knight","South America",319515,105620,0,274382,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",175772,"Knight","Knight",0," "," "," ",558725.299669,275.84754232,558.725299669,276.791764487,340.528493673,4.39839659704875,0.044971590429121,276.791765960233
"Tonga","Sunda",319516,672,0,274383,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",354381,"Tonga (Tongatabu)","New Amsterdam",0," "," "," ",158367.479194,276.480779757,158.367479194,275.11014657,147.641575428,1.38514692811808,0.0239265029766788,275.110125608744
"Level","Pacific",319517,13277,0,274384,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",373582,"Level","Isla Level",0," "," "," ",213507.095683,396.854193272,213.507095683,396.802013841,196.808852983,2.15073590786021,0.0448902342949961,396.802014101801
"Saganthit Kyun","Sunda",319518,312082,0,274385,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",348197,"Uniacke","Uniacke",0," "," "," ",243746.288072,242.456558358,243.746288072,240.972150198,234.433002663,2.1341478568706,0.0200001813887886,240.972150208322
"Santa Cruz","Sunda",319519,57521,0,274386,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",38505," "," ",0," "," "," ",120584.912474,250.713478646,120.584912474,250.081734697,114.718034832,1.16569907695697,0.0244078584572138,250.081734471435
"Camiguin","Okhotsk",319520,312255,0,274387,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",348939,"Camiguin","Camiguin Island",0," "," "," ",69330.3843406,244.522054676,69.3303843406,242.967781239,66.8195118545,0.60605916584352,0.0199877754938994,242.967781331891
"Samal","Sunda",319521,312208,0,274388,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",348892,"Samal","Samal Island",0," "," "," ",99525.0802145,253.133246,99.5250802145,251.489590195,93.928700518,0.849623825362597,0.0205833306690581,251.489590036268
"Shikotan","North America",319522,279360,0,274389,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",100790," "," ",0," "," "," ",194280.223455,244.158284132,194.280223455,244.086947008,158.391062578,1.70360372033414,0.0272989626381681,244.086946277969
"Letsok-aw Kyun","North America",319523,312081,0,274390,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",348196,"Domel","Letsôk-aw Kyun",0," "," "," ",200411.062401,253.418058026,200.411062401,251.858112587,196.496788405,1.78880438233428,0.0208771599256208,251.858112683383
"Isle de France","Eurasia",319524,181737,0,274391,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",238505,"Ile de France","Ile de France",0," "," "," ",79741.6397537,299.432709156,79.7416397537,301.266760379,74.7144480409,1.63590478939221,0.113549268823282,301.26670536923
"Gravina","Molucca Sea",319525,105623,0,274392,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",175775," "," ",0," "," "," ",186432.702058,253.097260639,186.432702058,253.692891885,145.76660153,1.69098042794734,0.0358659527790901,253.692891817612
"Kvitoya","South America",319526,394409,0,274393,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",329765,"Commandeur Giles Land","Kvitoya",0," "," "," ",152372.660312,650.844810209,152.372660312,654.974481333,122.946896974,4.64758380779441,0.308044561355546,654.974479868155
"Batudaka","North America",319527,50639,0,274394,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",341103,"Batudaka","Pulau Mamali",0," "," "," ",157278.213976,247.354012865,157.278213976,245.698366039,155.736449203,1.40363304490957,0.0199614475967352,245.698366037138
"Gran Guaiteca","Burma",319528,13321,0,274395,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",373627,"Gran Guaiteca","Gualtecas",0," "," "," ",196680.655441,234.426410063,196.680655441,234.361155718,179.581256,1.95614574112559,0.0262367859704327,234.361155842202
"Gil","Eurasia",319529,103150,0,274396,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",173281," "," ",0," "," "," ",126621.385871,238.746129374,126.621385871,239.196333389,97.56013803,1.11505813565188,0.0321554564780412,239.196333203075
"Baratang","North America",319530,229294,0,274397,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",3470042,"South Andaman","South Andaman",0," "," "," ",122114.060072,242.802700214,122.114060072,241.321730446,118.687110744,1.08050805622108,0.0200467991404548,241.3217303753
"Wiener Neustadt","Sunda",319531,395296,0,274398,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",334804,"Wiener Neustadt","Viner Nejstadt",0," "," "," ",89539.5538429,223.682607038,89.5395538429,225.112623015,65.1374821112,2.4967025025757,0.112957402948619,225.112625006211
