accepted_species,axis,trait_name,normalized_value,raw_value,exact_supporting_excerpt,original_source_url,archive_url,archive_timestamp,archive_cdx_digest,retrieved_at,page_response_sha256,page_content_fingerprint,normalized_excerpt_fingerprint,source_lineage,source_citation,source_group,source_type,source_tier,identity_match,cultivar_status,wild_or_cultivated,extraction_rule,review_status
Salacca wallichiana,floral_structural_complexity,inflorescence_display,raceme_spike_panicle,"female inflorescences 1-2 m long, with 3-8 reddish spadices, each with staminate and hermaphrodite flowers in 1:1 ratio, both without functional pollen;","female inflorescences 1-2 m long, with 3-8 reddish spadices, each with staminate and hermaphrodite flowers in 1:1 ratio, both without functional pollen;",http://www.palmpedia.net:80/wiki/Salacca_wallichiana,https://web.archive.org/web/20200119124034id_/http://www.palmpedia.net:80/wiki/Salacca_wallichiana,20200119124034,SHEY22UETC2TUWATXWXA65BW5JYNRUPN,2026-08-12T15:30:34.576166+00:00,bd01ea91ed8458f2bbef8b65f874cecee72c057e99436c362ca0250061808ffb,a2a5c71b56b9d6257f980905e659d0a7f98ef892cbc38d66b3e4687b24e09e63,c0b7de99f3f55ed7a88b3618bee6d7f6eeaf8984ba29942000f1f6da47491ab8,provider_treatment:palmpedia:Salacca_wallichiana,Palmpedia species treatment,palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_inflorescence_v1,pending_manual_review
Salacca wallichiana,floral_structural_complexity,floral_form,tubular,"staminate flowers with a reddish, tubular corolla and 5 staminodes borne on the corolla throat;","staminate flowers with a reddish, tubular corolla and 5 staminodes borne on the corolla throat;",http://www.palmpedia.net:80/wiki/Salacca_wallichiana,https://web.archive.org/web/20200119124034id_/http://www.palmpedia.net:80/wiki/Salacca_wallichiana,20200119124034,SHEY22UETC2TUWATXWXA65BW5JYNRUPN,2026-08-12T15:30:34.576166+00:00,bd01ea91ed8458f2bbef8b65f874cecee72c057e99436c362ca0250061808ffb,a2a5c71b56b9d6257f980905e659d0a7f98ef892cbc38d66b3e4687b24e09e63,4a688846f7c15cd003b37aab300dedcad142faf42faaa45cfa7430618ea32ab3,provider_treatment:palmpedia:Salacca_wallichiana,Palmpedia species treatment,palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_floral_form_v1,pending_manual_review
Dypsis nodifera,flower_colour,flower_primary_color,red_pink|white,"buds red, flowers white, pink or cher-ry-red.","buds red, flowers white, pink or cher-ry-red.",http://www.palmpedia.net:80/wiki/Dypsis_nodifera,https://web.archive.org/web/20200105120811id_/http://www.palmpedia.net:80/wiki/Dypsis_nodifera,20200105120811,DZFTYONM5QVMRSTSYASTYVHMJIMYU744,2026-08-12T15:30:35.312409+00:00,bf2ea144db5a94737deafd3140724a8ba0eb498456b16ecbcde8ead7b7d0e7a0,63b00ae09d0f2999e59eb3961f41db81add1df261afaf1236a2295ac792c1d33,62170111962d557ef98311c9ec63c47e955f3dd86d2aef4e47ff7827449009e1,original_citation:j_dransfield_and_h_beentje_1995,J. Dransfield and H. Beentje. 1995,palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_flower_colour_v1,pending_manual_review
Dypsis nodifera,flower_colour,flower_primary_color,red_pink,"petals red, with fleshy apex, 0.8-1.6 x 1.7-2.3 mm, broadly ovate, rounded with small apiculus;","petals red, with fleshy apex, 0.8-1.6 x 1.7-2.3 mm, broadly ovate, rounded with small apiculus;",http://www.palmpedia.net:80/wiki/Dypsis_nodifera,https://web.archive.org/web/20200105120811id_/http://www.palmpedia.net:80/wiki/Dypsis_nodifera,20200105120811,DZFTYONM5QVMRSTSYASTYVHMJIMYU744,2026-08-12T15:30:35.312409+00:00,bf2ea144db5a94737deafd3140724a8ba0eb498456b16ecbcde8ead7b7d0e7a0,63b00ae09d0f2999e59eb3961f41db81add1df261afaf1236a2295ac792c1d33,d6751f2655ab9eaf36616bb77f9552676a4e22f3c5d132dd75ce356831bcefaa,original_citation:j_dransfield_and_h_beentje_1995,J. Dransfield and H. Beentje. 1995,palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_flower_colour_v1,pending_manual_review
Dypsis nodifera,flower_colour,flower_primary_color,white,"petals white, elliptical with broad membranous wings, distally fleshy, 1.4-2.2 x 2-2.5 mm;","petals white, elliptical with broad membranous wings, distally fleshy, 1.4-2.2 x 2-2.5 mm;",http://www.palmpedia.net:80/wiki/Dypsis_nodifera,https://web.archive.org/web/20200105120811id_/http://www.palmpedia.net:80/wiki/Dypsis_nodifera,20200105120811,DZFTYONM5QVMRSTSYASTYVHMJIMYU744,2026-08-12T15:30:35.312409+00:00,bf2ea144db5a94737deafd3140724a8ba0eb498456b16ecbcde8ead7b7d0e7a0,63b00ae09d0f2999e59eb3961f41db81add1df261afaf1236a2295ac792c1d33,bfaa8fa4db1df666fe7abb11cf36916bb87ceb93059d60e1f222de523fe9db10,original_citation:j_dransfield_and_h_beentje_1995,J. Dransfield and H. Beentje. 1995,palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_flower_colour_v1,pending_manual_review
Dypsis forficifolia,floral_structural_complexity,flower_size_class,very_small,FLOWERS about 1 mm in diam.,FLOWERS about 1 mm in diam.,http://www.palmpedia.net:80/wiki/Dypsis_forficifolia,https://web.archive.org/web/20200130232518id_/http://www.palmpedia.net:80/wiki/Dypsis_forficifolia,20200130232518,MFZ65TS67DLCJCSDTFHSGWN2PANZIKCU,2026-08-12T15:30:39.853101+00:00,f5f61938df24c8ca1370432e70db2bd634e70bb8a28b1dc23c70f2af821b533b,b63f2a4c8c13aafbd58c1477f00ab0c79a41aecbd115b74ea952d5cfb70c3ec1,5e9be15f74cf64c24ebdd6f014560e643978af09b1b82f6e00f55751bf1c604c,original_citation:j_dransfield_and_h_beentje_1995,J. Dransfield and H. Beentje. 1995,palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_whole_flower_measurement_v1,pending_manual_review
Dypsis forficifolia,floral_structural_complexity,flower_size_class,very_small,"FLOWERS about 1 mm in diam., globose;","FLOWERS about 1 mm in diam., globose;",http://www.palmpedia.net:80/wiki/Dypsis_forficifolia,https://web.archive.org/web/20200130232518id_/http://www.palmpedia.net:80/wiki/Dypsis_forficifolia,20200130232518,MFZ65TS67DLCJCSDTFHSGWN2PANZIKCU,2026-08-12T15:30:39.853101+00:00,f5f61938df24c8ca1370432e70db2bd634e70bb8a28b1dc23c70f2af821b533b,b63f2a4c8c13aafbd58c1477f00ab0c79a41aecbd115b74ea952d5cfb70c3ec1,03d0edd80b694272fc6fe01cbd2aa552270d3761168a3013140cefa7a5205bc9,original_citation:j_dransfield_and_h_beentje_1995,J. Dransfield and H. Beentje. 1995,palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_whole_flower_measurement_v1,pending_manual_review
Dypsis onilahensis,flower_colour,flower_primary_color,white,"FLOWERS creamy green or yellowish, with a sweet or unpleasant smell, with sepals 1.4-2.9 x 1.5-2.8 mm, concave, acute, keeled and gibbous;","FLOWERS creamy green or yellowish, with a sweet or unpleasant smell, with sepals 1.4-2.9 x 1.5-2.8 mm, concave, acute, keeled and gibbous;",http://www.palmpedia.net:80/wiki/Dypsis_onilahensis,https://web.archive.org/web/20200129185255id_/http://www.palmpedia.net:80/wiki/Dypsis_onilahensis,20200129185255,TFOMRUHURNSHEF2LJX37NW7PLHKC4VJQ,2026-08-12T15:30:41.657595+00:00,e5ef68330416299aedbd2116472f34b3eaaf3dd3c4b18ef661b7f919ed14f36d,512a5e85c13795c60c25d82a1870bb69ddee94e74733ff0cb225e091193e3cb9,0914a373ba587eba44d906ec98c74fa645c185928124b05dc5bba0d9b61b7a45,original_citation:j_dransfield_and_h_beentje_1995,J. Dransfield and H. Beentje. 1995,palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_flower_colour_v1,pending_manual_review
Dypsis fasciculata,floral_structural_complexity,flower_size_class,very_small,FLOWERS about 2.5 x 1.9 mm;,FLOWERS about 2.5 x 1.9 mm;,http://www.palmpedia.net:80/wiki/Dypsis_fasciculata,https://web.archive.org/web/20200105115023id_/http://www.palmpedia.net:80/wiki/Dypsis_fasciculata,20200105115023,L77CHCWNZQFSUVMRPSYXGQQ2B2OUADQ7,2026-08-12T15:30:44.883749+00:00,8e1c8de444d29de6c39740830799722c9e41ced01aea1eec4086ebae4b968fa4,7fe8ed5c98fed2065445ac0b2426d0e7bb8c52f2b225010b46588c5e95d21f9c,9f39f6420b84e0b7f2841e152bca39823bdde4aabcf3c9da331b07d820e464af,original_citation:j_dransfield_and_h_beentje_1995,J. Dransfield and H. Beentje. 1995,palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_whole_flower_measurement_v1,pending_manual_review
Cyrtostachys loriae,floral_structural_complexity,flower_size_class,very_small,Staminate flowers 2.5 – 4 × 2 – 3 mm;,Staminate flowers 2.5 – 4 × 2 – 3 mm;,https://palmpedia.net/wiki/Cyrtostachys_loriae,https://web.archive.org/web/20250516100225id_/https://palmpedia.net/wiki/Cyrtostachys_loriae,20250516100225,YI37TFZTWUHSH2PRSXUQVETEPBXKFDJ6,2026-08-12T15:30:46.733445+00:00,4bb5b41e565c04c67ef7e4bf79e6eb111905d320bc8d1f7ed13e5eb525f6e3e2,6c46637e2dbb3c5cf17fa70c271f810995d1f59c8d680163e620c838d4723288,12e16e1509758e36bcc7330b519ca9d856b62b81a58f3eaa86e95056fba73826,original_citation:ch_d_heatubun_2009,Ch.D. Heatubun. 2009,palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_whole_flower_measurement_v1,pending_manual_review
Cyrtostachys loriae,floral_structural_complexity,flower_size_class,very_small,Pistillate flowers 2 – 6 × 2.2 – 5.5 mm;,Pistillate flowers 2 – 6 × 2.2 – 5.5 mm;,https://palmpedia.net/wiki/Cyrtostachys_loriae,https://web.archive.org/web/20250516100225id_/https://palmpedia.net/wiki/Cyrtostachys_loriae,20250516100225,YI37TFZTWUHSH2PRSXUQVETEPBXKFDJ6,2026-08-12T15:30:46.733445+00:00,4bb5b41e565c04c67ef7e4bf79e6eb111905d320bc8d1f7ed13e5eb525f6e3e2,6c46637e2dbb3c5cf17fa70c271f810995d1f59c8d680163e620c838d4723288,719d45c46b898f726bb68af9ab4872b0e3b967a95c0a856bd5927252279ca119,original_citation:ch_d_heatubun_2009,Ch.D. Heatubun. 2009,palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_whole_flower_measurement_v1,pending_manual_review
Pritchardia maideniana,floral_structural_complexity,inflorescence_display,raceme_spike_panicle,"inflorescences composed of 1-5 panicles, shorter than to equaling petioles in flower and fruit, panicles branched to 2 orders, rachillae glabrous;","inflorescences composed of 1-5 panicles, shorter than to equaling petioles in flower and fruit, panicles branched to 2 orders, rachillae glabrous;",http://www.palmpedia.net:80/wiki/Pritchardia_maideniana,https://web.archive.org/web/20200219224109id_/http://www.palmpedia.net:80/wiki/Pritchardia_maideniana,20200219224109,I2ETIE562J4U4BY5UDT6X74XRBR4QYUI,2026-08-12T15:30:47.562642+00:00,63f3326258a7151d188d982e02fc20e466bd6d1ee6065aedd078b69468abe4ce,57a9dc22664d467c0d9d1aaa3bc8123f1e037250650ea54908742f852685f606,19a48bcc098e656c4db7c5810d9216dcfcfc8dcbbf81209b5df87b6bef0de170,original_citation:hodel_d_2007,"Hodel, D. 2007",palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_inflorescence_v1,pending_manual_review
Pritchardia lowreyana,floral_structural_complexity,inflorescence_display,raceme_spike_panicle,"inflorescences composed of 1-3 panicles, equaling or exceeding petioles in flower, exceeding petioles or equaling leaf blades in fruit, panicles branched to 2 or 3 orders, rachillae glabrous to clothed with scurfy indumentum in flower, glabrous in fruit or rarely with scurfy indumentum;","inflorescences composed of 1-3 panicles, equaling or exceeding petioles in flower, exceeding petioles or equaling leaf blades in fruit, panicles branched to 2 or 3 orders, rachillae glabrous to clothed with scurfy indumentum in flower, glabrous in fruit or rarely with scurfy indumentum;",http://www.palmpedia.net:80/wiki/Pritchardia_lowreyana,https://web.archive.org/web/20200124125716id_/http://www.palmpedia.net:80/wiki/Pritchardia_lowreyana,20200124125716,KM6HESAUGFM3CEFO4YYQCHGNIKEXNKRI,2026-08-12T15:30:49.239800+00:00,f7778549f6d2bec672f87bea511d7a83528bede7b9b897f6310169f154ffe487,6cc9d26cf64a2e04b0991d63e8e508fc331a47c56a66597ced860c2eb24dbd68,cde014d831dfc647f9797866e9f9cf920576d9865c6b6905a383fb74f67d0dbd,original_citation:1984_p_479,"1984, p. 479",palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_inflorescence_v1,pending_manual_review
Pritchardia minor,floral_structural_complexity,inflorescence_display,raceme_spike_panicle,"inflorescences composed of 1 or 2 panicles, shorter than petioles in flower and fruit, panicles branched to 2 orders, rachillae permanently clothed with dense, pinkish brown, woolly indumentum;","inflorescences composed of 1 or 2 panicles, shorter than petioles in flower and fruit, panicles branched to 2 orders, rachillae permanently clothed with dense, pinkish brown, woolly indumentum;",http://www.palmpedia.net:80/wiki/Pritchardia_minor,https://web.archive.org/web/20200119154038id_/http://www.palmpedia.net:80/wiki/Pritchardia_minor,20200119154038,NX4CSHCJIBFVSSYIDSRA3LZXWYQNFLV7,2026-08-12T15:30:50.551528+00:00,35b1723533c330603704cd62ac7c633cfc59ad3b9bf409f2c16e92e6332b53ff,4ced27dccaeef5c9dcdf363d61a4750251a131da43b1fe143acab0e535d27d35,7e0a3cfea2e86952e161ff76071b754f9d8f4d124c9ef4e785cd44d9d1d4f7ec,original_citation:hodel_d_2007,"Hodel, D. 2007",palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_inflorescence_v1,pending_manual_review
Dypsis lantzeana,floral_structural_complexity,flower_size_class,very_small,"FLOWERS spherical, about 1x 0.85 mm;","FLOWERS spherical, about 1x 0.85 mm;",http://www.palmpedia.net:80/wiki/Dypsis_lantzeana,https://web.archive.org/web/20200130232303id_/http://www.palmpedia.net:80/wiki/Dypsis_lantzeana,20200130232303,VBYELYGVD2FLUJRCORIWNR4HG2FN7WYZ,2026-08-12T15:30:52.013615+00:00,c3116ee4f0c6759bacce926b4de5a6756cb629e99fe77de021a1c4c0e4cc808b,8737d471e43c729047fd65260f71502c3b8b5de3b58a4a1da35a2d7fb74b49e5,cc90a100a8a4efe29413a67c82bc98ed12256b2215f618061a40bddd7f2b8613,original_citation:j_dransfield_and_h_beentje_1995,J. Dransfield and H. Beentje. 1995,palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_whole_flower_measurement_v1,pending_manual_review
Dypsis lantzeana,floral_structural_complexity,flower_size_class,very_small,FLOWERS about 1.2 mm in diam.;,FLOWERS about 1.2 mm in diam.;,http://www.palmpedia.net:80/wiki/Dypsis_lantzeana,https://web.archive.org/web/20200130232303id_/http://www.palmpedia.net:80/wiki/Dypsis_lantzeana,20200130232303,VBYELYGVD2FLUJRCORIWNR4HG2FN7WYZ,2026-08-12T15:30:52.013615+00:00,c3116ee4f0c6759bacce926b4de5a6756cb629e99fe77de021a1c4c0e4cc808b,8737d471e43c729047fd65260f71502c3b8b5de3b58a4a1da35a2d7fb74b49e5,6d49c4fe8a509c1af36fbec1b686cd680df15718a9d641e03802fb35b647081a,original_citation:j_dransfield_and_h_beentje_1995,J. Dransfield and H. Beentje. 1995,palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_whole_flower_measurement_v1,pending_manual_review
Dypsis procera,floral_structural_complexity,flower_size_class,very_small,FLOWERS about 2 x 1.3 mm;,FLOWERS about 2 x 1.3 mm;,http://www.palmpedia.net:80/wiki/Dypsis_procera,https://web.archive.org/web/20200105120119id_/http://www.palmpedia.net:80/wiki/Dypsis_procera,20200105120119,RZ623LMW7NGNWSNZG6IUQAEQNW4MRFUH,2026-08-12T15:30:55.338489+00:00,83a37cee31dac3359d29fb46389c1e050b6106258bb63fdd574b5ccc2fb4c01f,150a3424c4ca391cc8477941b1d9d16d47487a6f7eefd4ab20491188e5aac149,a2ef873ffad3b6280efe758a1980bea1ac9b1643e8bc115139b2b79fa7b9123b,original_citation:j_dransfield_and_h_beentje_1995,J. Dransfield and H. Beentje. 1995,palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_whole_flower_measurement_v1,pending_manual_review
Dypsis procera,floral_structural_complexity,flower_size_class,very_small,"FLOWERS in very young bud about 1 mm in diam., rounded;","FLOWERS in very young bud about 1 mm in diam., rounded;",http://www.palmpedia.net:80/wiki/Dypsis_procera,https://web.archive.org/web/20200105120119id_/http://www.palmpedia.net:80/wiki/Dypsis_procera,20200105120119,RZ623LMW7NGNWSNZG6IUQAEQNW4MRFUH,2026-08-12T15:30:55.338489+00:00,83a37cee31dac3359d29fb46389c1e050b6106258bb63fdd574b5ccc2fb4c01f,150a3424c4ca391cc8477941b1d9d16d47487a6f7eefd4ab20491188e5aac149,e2c5e81dd4d4ab01dc60acb0bc0a61473aef0d0fde61c0d32c404cdca9c2e4e2,original_citation:j_dransfield_and_h_beentje_1995,J. Dransfield and H. Beentje. 1995,palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_whole_flower_measurement_v1,pending_manual_review
Dypsis glabrescens,floral_structural_complexity,flower_size_class,very_small,"PISTILLATE FLOWER bud rounded, about 1 mm in diam.;","PISTILLATE FLOWER bud rounded, about 1 mm in diam.;",http://www.palmpedia.net:80/wiki/Dypsis_glabrescens,https://web.archive.org/web/20200130232042id_/http://www.palmpedia.net:80/wiki/Dypsis_glabrescens,20200130232042,EQ5EZACACGQ4HQSGB2SXOOXYVQPZZMSF,2026-08-12T15:30:59.439911+00:00,b43c98cbf36cd9120407877612ac1066f26a0006f20d8f30025f58164364c7f3,03494ecaa01bb6ad1894c0a8ff9cf0054f5320fd56c9ef740a844a7c76d49d33,f59f0872e40bd96ca8ac2cc37b17085fa365c088852024f25183b60f0440c897,original_citation:j_dransfield_and_h_beentje_1995,J. Dransfield and H. Beentje. 1995,palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_whole_flower_measurement_v1,pending_manual_review
